id,info
2303020400,"세종식록지리지에 상주 삼명산의 하나라고 했을 정도로 빼어난 산세를 가지고 있다. 그래서 속리산이 아니면서도 속리산국립공원의 남쪽 경계에 포함되었다. 지금은 거의가 보은군 땅이다.  25번 국도를 타고가다 보면 금방 눈에 띄다. 군계일학인 까닭이다. 자락에는 시루를 엎어놓은 듯한 봉우리까지 있어 정말 신령스런 산이라는 생각이 들게 한다. 그래서인지 구령산(九靈山)이라고도 했다. 구병산은 충북 보은군과 경북 상주군의 속리산 국립공원 남쪽 국도변에 자리잡고 있다.  예로부터 보은 지방에서는 속리산의 천황봉은 지아비 산, 구병산은 지어미 산, 금적산은 아들 산이라 하여 이들을 '삼산'이라 일컫는다. 속리산의 명성에 가려 일반인에게는 잘 알려져 있지 않아 산 전체가 깨끗하고 조용하며 보존이 잘 되어 있는 편이다. 보은군청에서는 속리산과 구병산을 잇는 43.9km 구간을 1999년 5월 17일 '충북 알프스'로 업무표장 등록을 하여 관광상품으로 널리 홍보하고 있다. 6/25전쟁 때 폐허가 된 토골사 터가 있고 절 터 앞뒤로 수백년 생의 참나무들이 있다."
2805090900,"남해 금산은 남해섬을 대표하는 산으로, 한려해상국립공원이 말 그대로 거의 다 바다로 지정되어 있는데 유일하게 산이 해상 공원에 포함된 것이 금산이다.   금산은 비단을 두를 뻔한 산으로 유명하다. 금산의 본래 이름은 보광산(普光山)이다. 이성계가 왕이 되고자 보리암 아래 있는 '이태조기단'에서 백일기도를 드리면서 자신이 왕이 되면 이 산을 비단으로 덮겠다는 약속을 했다. 이성계가 조선을 개국한 뒤, 약속을 지킬 일을 생각하니 난감했다.  이때 사려 깊은 신하가 산 이름을 하사하면 비단보다 오래 갈 것이라고 제안해 이름을 비단 '금(錦)'자를 써 이전의 산 이름을 금산으로 바꿈으로 이성계는 자신의 약속을 절묘하게 지킬 수 있었다고 전해지고 있다.   매표소에서 보리암으로 이어지는 등산로 왼편으로 사선대가 올려다 보인다. 사선대는 먼 옛날 동서남북의 네 신선이 조그만 암봉에서 놀았다는 곳이다. 사선대 맞은편에는 절벽을 이룬 웅장한 바위는 만장대이다."
2307050900,"금수산, 이름 그대로 비단에 수를 놓은 듯한 모양을 하고 있다. 월악산 국립공원권 최북단에 위치한 이 산의 이름은 본래 백악산이었다. 조선조 중엽 퇴계 이황 선생이 단양 군수로 있던 시절, 너무도 아름다운 경치에 감탄해 금수산으로 이름을 고쳐 부르게 되었다고 한다.특히 가을 경치가 빼어난 아름다운 암산으로, 봄속에 겨울을 만날 수 있는 신비한 산이다. 매년 4월초까지 얼음이 얼다가 처서가 지나면 얼음이 녹는 얼음골에는 돌구덩이를 30cm정도 들추면 밤톨만한 얼음 덩어리가 가을까지 나오고 있어 자연의 신비감을 더해준다. 금수산 주능선은 상어 이빨을 연상케하는 암릉길로 스릴 만점이다.  산 중턱에는 바위틈에서 한해나 장마에도 꾸준한 물줄기를 뿜어내고 있어, 산을 찾는 이들의 목을 축여주고 있다. 발길마다 눈길마다 은은히 차고 도는 풍경에 취해 걷다 보면, 어느새 산 정상. 그곳에서 내려다 보면 다소곳이 트인 산세와 충주호의 푸른 물이 어우러져 은은한 채색이 베인 화선지 위에 선 기분이 든다."
2704390100,"구미역에서 남서쪽으로 약 4km 떨어져 우뚝 솟은 금오산은 1970년 도립공원으로 지정된 산이다. 산 전체가 바위로 이루어져 기암절벽과 경사가 심한 산세를 이루고 있으며, 산아래 대혜폭포까지 케이블카가 설치되어 있다."
2810040200,"부산시의 동래온천 북쪽 4km되는 곳에 있으며, 일부는 경남 양산군에 속해 있다. 무한의 보고인 바다와 더불어 산자락은 풍요로운 삶의 터전이 되고 있는 부산의 모산이기도 하다. 산세는 능선이 완만하게 뻗어내려 요란스러움이 없고, 고담봉을 비롯하여 부채바위,나비바위,대륙봉 등 암장이 있으며, 능선 언저리에는 곳곳에 억새 밭이 있고 날등 어디서 보나 낙동강과 부산시내를 내려다 볼 수 있어 가슴이 후련하다.   고당봉,의상봉,상계봉,서문을 연결한 날등에는 외침을 대비한 조선 숙종 29년에 쌓은 국내 최대규모의 금정산성이 자연석으로 축조되어 있고, 동쪽 산록에는 대찰 범어서와 많은 암자가 있다. 범어사는 합천 해인사, 양산 통도사, 순천 송광사, 구례 화엄사와 더불어 우리나라 5대 사찰 중의 하나로 많은 불교 역사유적을 간직한 유명한 사찰이며 인근에금강공원과 동래온천이 있다.  산정에는 높이 3장(丈:1장은 10자) 정도의 돌이 있고 샘은 둘레가 10여 자[尺]이고 깊이가 7치[寸]로서 늘 물이 차 있으며 가뭄에도 마르지 않고 금빛이 났는데, 금색 물고기가 5가지 색의 구름을 타고 하늘에서 내려와 그 샘에서 놀았다는 전설에서 산이름이 유래되었다고 전해진다."
2612140500,"전라남도 신안군 흑산면 홍도리에 위치하고 있는 홍도는 대흑산 본섬의 부속 도서로서 다도해 해상 국립공원으로 매가도라고도 한다. 홍도는 본 섬을 비롯한 20여 개의 부속 섬이 절정을 이루어 남해의 소금강으로 불린다. 그 중에서 녹섬의 해돋이는 가히 장관이 아닐 수 없다. 파도와 바닷물이 출렁거리는 가운데 2개의 바위 사이로 해가 떠오른 광경은 말로 표현할 수 없을 정도로 아름답다. 여기에 덧붙여 홍도의 낙조 또한 놓칠 수 없는 비경이다. 어미섬의 주봉인 깃대봉(해발 367m)과 남쪽의 깃대봉 주변에는 아름드리 동백나무 숲, 후박나무, 식나무 등 휘귀식물 5백여종이 있으며 2백여 종의 동물과 곤충이 함께 서식하고 있다.  깃대봉 산행은 가파르기 그지 없고 철쭉,동백등 이름모를 나무들이 온통 빽빽이 자라고, 주봉에 닿으면 뾰족한 모양이 마치 바늘같다.  남서로 양상봉의 연봉이 한 폭의 동양화를 펼쳐 놓은 듯하고 동쪽으로는 설풍서전의 울창한 숲이 장관이다."
2702090600,경주 남산은 곧 신라라해도 과언이 아니다. 그만큼 신라 건국에서부터 멸망에 이르는 동안의 수많은 유적과 신라를 지탱해 온 불교유적의 보고이다.  신라의 건국설화에 나오는 나정(羅井)에서부터 종말기의 포석정이 남산 기슭에 자리잡았다. 그 사이의 시간 간격이 900년이다.
2724130500,"보경사와 청하골 계곡으로 유명한 내연산은 상생폭포, 관음폭포, 연산폭포 등 12개의 폭포를 거느리고 있는 산으로 산 전체가 거의 육산으로 완만한 능선으로 이어져 있다.  내연산 산행 들머리는 유서 깊은 보경사로 이 절은 신라 진평왕 25년에 지명법사가 창건하였다고 한다.지명법사가 진나라에서 유학하고 돌아올 때 신비한 팔면경을 가져와 진평왕에게 진언, 내연산 아래 큰 연못에 거울을 묻고 그 위에 금당을 세운 뒤 사찰을 세워 보경사라 이름을 지었다고 한다."
2514380500,"그 산 밖에서 볼 수 없는 천하의 명승을 그 산의 내부에 숨기고 있다' 는 뜻의 이름을 지닌 내장산. 기암절벽, 계곡, 폭포와 단풍 등 산이 갖춰야 할 품세를 빠짐없이 갖춘 천혜의 가을산이다. 내장산은 전북 정읍시와 순창군의 경계를 이루는 산으로 천하 제일의 단풍 명소로 손꼽히고 있다. 내장사 경내에 있는 정혜루기에 의하면 내장산은 구례의 지리산, 영암의 월출산, 장흥의 천관산, 부안의 능가산(변산)과 더불어 호남의 5대 명산의 하나로 기록돼 있다. 말발굽 형태로 이루어진 능선에 기기묘묘하게 솟은 기암절벽과 울창한 단풍숲이 어우러져 가을철이면 단풍 산행지로 각광을 받고 있다."
2404170800,"큰 두메의 산'을 뜻하는 대둔산은 전북과 충남 두 도에 걸쳐있는 도립공원이다. 특이하게도 대둔산은 두 얼굴을 지니고 있다.  주능선을 경계로 완주군 방향인 남쪽은 바위 얼굴이고, 북쪽은 순후한 시골 아낙네의 얼굴을 한 금산군과 논산시의 얼굴이다. 남면의 전북 지역은 가파른 비탈에 기암괴봉이 숲처럼 솟아 있어 아기자기하고 멋스러운데 비해 북면의 충남 지역은 울창한 숲이 우거져 장중해 보인다.  경관이 뛰어나서 소금강이라 불리기도 하는데, 멀리서 바라보면 늘어 선 암벽이 마치 한 폭의 병풍을 연상케 한다. 그리 높지 않은 산이지만 정상인 마천대를 기점으로 충남 논산시,금산군 그리고 전북 완주군에 산자락을 펼치고 있다. 이 산은 임금바위,장군봉,동심바위,신선바위등 온통 바위로 이루어져 있으며, 이 중에서도 임금바위와 입석대를 잇는 높이 70m, 길이 50m, 폭 50cm인 금강구름다리와 삼선구름다리는 대둔산의 상징이기도 하다."
2210050800,"대암산 정상 부근에는 큰 용늪, 작은 용늪이라 불리는 고지습원이 있는데, 작은 용늪은 이미 그 원래의 모습을 상실하여 숲으로 변해버리고 말았다. 큰 용늪은 우리나라에서 유일한 고지습원으로 연중 안개끼는 날이 많은 특수한 환경이 조성되고 있어 생태계 연구에 좋은 자료를 제공하고 있다.  큰 용늪에는 물이끼, 삿갓사초, 꼬리조팝나무, 꽃쥐손이풀 등의 식물군락이 있으며, 손바닥 난초, 비로용담, 끈끈이주걱 등의 희귀식물도 자라고 있다. 그 밖에 식물성 플랑크톤 63종, 돌말 19종과 천연기념물인 산양과 검독수리가 관찰된 바 있으며, 도룡뇽, 무당개구리, 줄흰나비 등도 볼 수 있다. 또 이 지역과 연결된 두타연계곡에서는 열목어를 비롯한 특산 어류 10여 종이 살고 있다.  대암산/대우산 천연보호구역은 분지/습원등 지형적으로 다양한 특징을 지니고 있고, 기후조건이 특이하여 희귀동식물이 자라고 있다. 또한 동식물의 남북한계/동서 구분의 현상이 나타나는 등 식물생태학/식물지리학적/식물분류학적 연구가치가 매우 큰 지역일 뿐만 아니라 다양한 동물상, 특이한 지형/지세 및 기후적 특성 등 다양한 자연 환경을 가지고 있어 학술적 가치가 크므로 쳔연기념물로 지정/보호하고 있다."
2707010800,"대야산은 백두대간에 자리잡고 있으면서 대간능선이 꿈틀이고 지나며 아름다운 보석들을 흩뿌려 놓은 문경의 산들 중에서도 그 명성을 높이 사고 있는 명산이다. 경북 문경시(聞慶市) 가은읍(加恩邑) 완장리(完章里)에 속한 대야산은 대간 마루금을 경계로 충북 괴산군(槐山郡) 청천면(靑川面) 삼송리(三松里)와 접하고 있다. 내/외선유동을 거느리고 있는 대야산은 2002년 세계 산의 해를 맞아 문경의 주흘산, 황장산, 희양산과 함께 산림청에서 선정한 한국 100대 명산에 올라서 있다. 예로부터 명산으로 받들어 온 대야산은 여러 기록들에 ‘大耶山’으로 적고 있으며 특히 철 종 조의 대동지지[(大東地志(1861년 이후 추정)]에는「大耶山 曦陽山南支上峯曰毘盧爲仙遊 洞主山西距淸州華陽洞三十里(희양산남지상봉왈비로위선유동주산서거청주화양동삼십리: 대야산은 희양산의 남쪽 갈래로 제일 높은 봉우리가 비로봉이고, 선유동의 주산이다. 서쪽의 청주 화양동이 30리다)라고 기록하고 있어 대야산 정상을‘비로봉(毘盧峯)’으로 부르고 있음을 알 수가 있다."
2412050400,"충남 예산에 자리잡은 덕숭산은 기기묘묘한 형상의 괴석들이 많아 절묘한 산세를 뽐내며 1973년 3월 6일 도립공원으로 지정되었다. 호서의 금강산이라 불릴 만큼 아름다운 경관을 갖추고 있는데다 아담한 산세 곳곳에 유명한 암자들이 배치되어 있어 찾는 이들의 발길이 끊이지 않는 곳이다.  그 중 비구니의 도량으로 알려진 수덕사는 고려 충렬왕 34년(1308)에 창건된 사찰로 국보 제 49호로 지정된 대웅전이 있는데 이 건물은 무량수전과 더불어 현존하는 목조건물 중 가장 오래된 것이다. 부처님의 진본사리가 안치된 황화루를 비롯, 김일엽 스님의 거쳐였던 환희대, 만공스님을 기리기 위한 미륵불상등 수행의 역사를 조망할 수 있는 흔적들이 눈길을 끈다. 수덕사와 창건연대가 같은 정혜사는 구한말에 만공 스님이 한국 선불교를 중흥시킨 곳으로 청방, 정강, 용성 등의 대스님이 거쳐갔던 명소다. 덕숭산은 이밖에도 만공탑, 여승당, 보덕사 등 많은 문화재를 간직하고 있으며 주변에 온천이 있어 배낭 하나 메고 가볍게 떠날 수 있는 가족 나들이 코스로 손색 없는 산이다."
2505040700,"덕유산은 전북 무주군과 장수군, 경남 거창군과 함양군의 경계를 이루며, 2도 4군 8개면에 걸쳐있다. 한라산.지리산.설악산에 이어 남한에서 4번째로 높고 1000미터 이상의 봉우리가 20개도 넘는 거대한 산이다.  덕유라는 이름은 덕이 있고 크며 넉넉한 산의 모습을 나타낸 말이다. 무학대사가 골치아픈 정권에서 벗어나 첩첩산중 경치 아름다운 산을 물색하다가 발견했다는 산이 바로 덕유산이다."
2214180500,환선굴'로 유명해진 덕항산은 강원도 삼척시 신기면에 자리해 있다.  이 산은 동남으로 펼쳐진 병풍암을 비롯하여 깎아놓은 듯 반듯한 암석과 거대한 암벽들이 수려한 산세를 이루며 동으로는 오십천으로 합류하는 12km길이의 무릉천이 흐르고 있어 산행하기 적합한 곳이다.
2307083702,"우암 송시열 선생이 ""도를 깨닫고 스스로 즐길 만한 곳이다"" 해서 도락산이라 명명한 이 산은 경북과 충북의 도경계선에 근접해 있다.  월악산국립공원권에 속해 있는 산으로, 충북 단양군 단양읍과 대강면의 경계를 이루고 있으며 도락산 산자락에는 단양 8경 중 4경인 사인암,상선암,중선암,하선암 등이 있어 관광의 보고이기도 하다."
1110010100,"도봉산은 서울 근교의 산으로 예로부터 북한산과 하나의 산으로 취급되어 왔다. 우이령을 경계로 북한산과 나란히 솟아 있어 현재 두 산을 북한산국립공원에 함께 포함시키고 있다. 북한산 면적 55㎢에 비해 도봉산은 약 24㎢로 절반에 불과하나 산세가 아름다워 등산객이 끊이지 않는 곳이다. 주능선상에는 최고봉인 자운봉을 비롯해 만장봉, 선인봉, 주봉 등의 암봉과 서쪽으로 다섯개의 암봉이 나란히 줄지어 있는 오봉이 있다. 선인봉, 만장봉, 주봉, 우이암은 각기 거대한 암벽들이다. 도봉산은 우람한 기암괴석과 뾰족히 솟은 암봉들이 장관을 이루며, 사방으로 뻗은 계곡을 따라 녹음이 우거져 명소를 만들고 있다. 사계절 모두 즐겨 찾는 산이지만 가을이면 단풍의 물결이 여느 산 못지 않다. 도봉산의 3대 계곡은 문사동계곡, 망월사계곡(원도봉계곡), 보문사계곡(무수골) 이다. 이 계곡들이 바로 산행기점과 연결된다. 도봉산은 등산코스가 다양한데 그 중에서 우이동, 도봉유원지, 망월사역(장수원), 성황당 코스가 대표적이다.  도봉산의 주봉은 자운봉(740.2m)으로, 정상을 기점으로 등산로가 사방으로 거미줄 같이 수십 가닥이 펼쳐져 있다. 모두 합쳐 100여개의 산행 코스가 있다. 그 중 도봉산 등산로의 핵심은 포대능선으로, 이 산의 등뼈를 이루는 포대능선-자운봉-칼바위-우이암 능선으로 이어진다. 포대능선은 능선 중간에 대공포진지인 포대(砲臺)가 있었다고 해서 붙여진 이름이다. 도봉산 산행 들머리는 수 없이 많지만 크게 분류하면, 안골유원지, 회룡사입구, 원도봉유원지, 도봉유원지, 성황당, 우이동, 송추 7개 코스를 꼽을 수 있다. 빼어난 암릉미를 자랑하는 도봉산은 어느 코스이든 바위 암릉이 곳곳에 도사리고 있어 주의가 필요하다. 수도권 등산객이 많이 몰리는 휴일에는 주능선인 포대능선 등에 정체 현상이 벌어질 정도로 붐빈다. 갈림길이 무수히 많아 길을 잃을 수 있으므로 사전에 지도를 꼼꼼히 챙겨야 되는 산이다."
